;Reference Security;Bid Price;Ask Price;Mid Price;Cpn;Maturity;Common Eqty / Tot Assets;Debt/EBITDA;EBITDA;Earnings Assets / Int Bear Liab;Debt / Common Equity;BCLASS Level 3;TCE Ratio;Interest Coverage Ratio;Risk-Based Cap Ratio;Lev Ratio to TCE;Tier-1 Ratio;Tot Debt / Tot Capital
9990;AQ651789 Corp;104.124;104.112;104.118;0.5;02/19/2026;1.65771;;;;5926.81;Mortgage Assets;1.65771;;;;;98.3407
9991;AQ651789 Corp;104.125;104.172;104.1485;0.5;02/19/2026;1.65771;;;;5926.81;Mortgage Assets;1.65771;;;;;98.3407
9992;EK075087 Corp;113.717;114.036;113.8765;3.0;02/19/2026;7.36225;;;134.756;267.858;Banking;5.96954;;17.3;7.0;15.0;70.5043
9993;EK075087 Corp;113.784;114.034;113.909;3.0;02/19/2026;7.36225;;;134.756;267.858;Banking;5.96954;;17.3;7.0;15.0;70.5043
9994;JK089614 Corp;108.626;109.096;108.861;1.875;02/19/2026;35.7545;;-679.3;;122.296;REITs;34.0057;-4.68775;;;;48.9536
9995;JK089614 Corp;108.621;109.094;108.85749999999999;1.875;02/19/2026;35.7545;;-679.3;;122.296;REITs;34.0057;-4.68775;;;;48.9536
9996;JK171410 Corp;109.389;109.715;109.55199999999999;2.0;02/25/2026;14.9473;3.01084;12929.0;;355.458;Consumer Non-Cyclical;-69.0421;7.24168;;;;78.0441
9997;JK171410 Corp;109.251;109.93;109.5905;2.0;02/25/2026;14.9473;3.01084;12929.0;;355.458;Consumer Non-Cyclical;-69.0421;7.24168;;;;78.0441
9998;BO199017 Corp;100.833;101.154;100.9935;0.0;03/01/2026;;;;;;Consumer Cyclical;;;;;;
9999;BO199017 Corp;100.927;101.065;100.99600000000001;0.0;03/01/2026;;;;;;Consumer Cyclical;;;;;;
10000;JK219835 Corp;104.002;104.502;104.252;0.5;03/02/2026;;;;;;Supranational;;;;;;
10001;JK219835 Corp;104.6;104.498;104.549;0.5;03/02/2026;;;;;;Supranational;;;;;;
10002;AX186709 Corp;103.446;103.493;103.4695;0.375;03/04/2026;6.33118;;;;522.15;Mortgage Assets;6.19541;;32.7;5.7;22.4;83.8696
10003;AX186709 Corp;103.383;103.669;103.526;0.375;03/04/2026;6.33118;;;;522.15;Mortgage Assets;6.19541;;32.7;5.7;22.4;83.8696
10004;AX415151 Corp;103.701;103.748;103.7245;0.375;03/05/2026;6.30705;;;247.201;581.431;Mortgage Assets;5.79085;;16.6;4.61;14.0;85.325
10005;AX415151 Corp;103.704;103.751;103.72749999999999;0.375;03/05/2026;6.30705;;;247.201;581.431;Mortgage Assets;5.79085;;16.6;4.61;14.0;85.325
10006;AR482897 Corp;105.2;105.585;105.3925;1.0;03/06/2026;37.9293;3.32174;1399.7;;110.186;Capital Goods;-41.493;10.7291;;;;52.3712
10008;AV923718 Corp;108.722;109.087;108.9045;1.875;03/06/2026;-13.0462;5.8656;585.0;;;Consumer Cyclical;-45.6807;8.125;;;;152.451
10010;AR541766 Corp;105.358;105.726;105.542;1.5;03/08/2026;5.53638;;;;442.996;Banking;5.12661;;49.1;;40.5;81.5837
10011;AR541766 Corp;105.354;105.723;105.5385;1.5;03/08/2026;5.53638;;;;442.996;Banking;5.12661;;49.1;;40.5;81.5837
10012;AX500133 Corp;99.3;100.2;99.75;3.6;03/12/2026;5.38384;;-64.7286;;1111.56;Transportation;-0.3418;-7.30296;;;;91.7462
10014;AR651033 Corp;105.337;105.637;105.487;1.0;03/13/2026;50.8226;1.99185;8454.0;;53.4509;Technology;-5.99749;25.9725;;;;34.6721
10015;AR651033 Corp;105.46;105.722;105.591;1.0;03/13/2026;50.8226;1.99185;8454.0;;53.4509;Technology;-5.99749;25.9725;;;;34.6721
10016;QJ499041 Corp;107.725;108.176;107.9505;1.875;03/16/2026;15.2676;6.31073;1017.56;;487.508;Transportation;-391.751;2.3619;;;;82.976
10017;QJ499041 Corp;107.723;108.175;107.949;1.875;03/16/2026;15.2676;6.31073;1017.56;;487.508;Transportation;-391.751;2.3619;;;;82.976
10018;ZO456567 Corp;109.683;109.824;109.7535;2.652;03/17/2026;23.9763;9.60076;559113.0;;192.649;Consumer Cyclical;23.412;-4.12935;;;;63.6502
10020;AX614159 Corp;103.085;103.13;103.10749999999999;0.25;03/18/2026;3.88913;;;;2367.01;Mortgage Assets;3.88913;;27.4;;23.1;95.9465
10021;AX614159 Corp;103.128;103.199;103.1635;0.25;03/18/2026;3.88913;;;;2367.01;Mortgage Assets;3.88913;;27.4;;23.1;95.9465
10022;AR757216 Corp;105.774;106.12;105.947;1.0;03/21/2026;55.0088;1.88057;17264.0;;37.5788;Consumer Non-Cyclical;0.41744;38.6366;;;;27.2684
10023;AR757216 Corp;105.804;106.084;105.944;1.0;03/21/2026;55.0088;1.88057;17264.0;;37.5788;Consumer Non-Cyclical;0.41744;38.6366;;;;27.2684
10024;AR738769 Corp;105.969;106.531;106.25;1.125;03/23/2026;36.7951;2.4019;4325.0;;87.3239;Capital Goods;14.8478;4.2741;;;;46.188
10025;AR738769 Corp;106.046;106.529;106.2875;1.125;03/23/2026;36.7951;2.4019;4325.0;;87.3239;Capital Goods;14.8478;4.2741;;;;46.188
10026;BO632937 Corp;101.244;101.444;101.344;0.01;03/24/2026;8.87726;;;226.314;250.228;Mortgage Assets;8.11828;;19.46;;17.25;71.4472
10027;BO632937 Corp;101.341;101.491;101.416;0.01;03/24/2026;8.87726;;;226.314;250.228;Mortgage Assets;8.11828;;19.46;;17.25;71.4472
10028;EK137096 Corp;112.14;112.34;112.24000000000001;2.5;03/24/2026;0.0204201;;;;413285.0;Energy;0.0204201;;;;;99.9758
10029;EK137096 Corp;112.136;112.336;112.23599999999999;2.5;03/24/2026;0.0204201;;;;413285.0;Energy;0.0204201;;;;;99.9758
10030;JK502354 Corp;109.627;109.996;109.8115;2.375;03/24/2026;4.54799;;;194.813;680.681;Banking;3.85114;;20.8;6.9;18.0;85.6341
10031;JK502354 Corp;109.625;109.994;109.8095;2.375;03/24/2026;4.54799;;;194.813;680.681;Banking;3.85114;;20.8;6.9;18.0;85.6341
10032;JK252228 Corp;104.911;107.411;106.161;3.5;03/30/2026;4.60033;;;113.664;1038.84;Local Authority;4.5052;;19.24;;14.75;91.2164
10033;JK252228 Corp;104.918;107.418;106.168;3.5;03/30/2026;4.60033;;;113.664;1038.84;Local Authority;4.5052;;19.24;;14.75;91.2164
10034;BO634527 Corp;100.298;102.998;101.648;3.25;03/31/2026;68.8981;;-18.031;;40.5057;Consumer Cyclical;68.8981;-6.74497;;;;28.8285
10035;BO634527 Corp;100.3;103.0;101.65;3.25;03/31/2026;68.8981;;-18.031;;40.5057;Consumer Cyclical;68.8981;-6.74497;;;;28.8285
10036;LW080968 Corp;103.754;103.802;103.778;0.375;03/31/2026;2.93864;;;104.158;2612.11;Mortgage Assets;2.934;;;;;96.3128
10037;LW080968 Corp;103.722;103.818;103.77;0.375;03/31/2026;2.93864;;;104.158;2612.11;Mortgage Assets;2.934;;;;;96.3128
10038;BM184822 Corp;100.0;101.0;100.5;8.0;04/01/2026;27.7866;54.9075;19.397;;166.651;Capital Goods;-93.7779;-1.70914;;;;62.4978
10040;JK569463 Corp;106.521;106.759;106.64;1.25;04/01/2026;24.91;1.73666;8725.0;;138.23;Transportation;4.85464;7.72082;;;;57.4965
10041;JK569463 Corp;106.627;106.87;106.7485;1.25;04/01/2026;24.91;1.73666;8725.0;;138.23;Transportation;4.85464;7.72082;;;;57.4965
10042;AX959859 Corp;103.122;103.36;103.241;0.375;04/02/2026;7.4591;;;111.963;316.362;Mortgage Assets;6.27753;;16.38;5.78;13.23;75.9688
10043;AX959859 Corp;103.226;103.366;103.29599999999999;0.375;04/02/2026;7.4591;;;111.963;316.362;Mortgage Assets;6.27753;;16.38;5.78;13.23;75.9688
10044;EK861229 Corp;103.404;103.881;103.6425;0.519;04/04/2026;;;;;;Supranational;;;;;;
10045;EK861229 Corp;103.412;103.889;103.6505;0.519;04/04/2026;;;;;;Supranational;;;;;;
10046;EK157867 Corp;112.144;112.577;112.3605;2.55;04/08/2026;32.05;1.78193;36326.0;;78.1538;Consumer Cyclical;21.5184;11.4109;;;;41.9467
10047;EK157867 Corp;112.144;112.481;112.3125;2.55;04/08/2026;32.05;1.78193;36326.0;;78.1538;Consumer Cyclical;21.5184;11.4109;;;;41.9467
10048;ZS023219 Corp;102.348;102.559;102.45349999999999;0.0;04/10/2026;11.2026;;;;731.213;Supranational;11.1483;;27.6;6.9;;87.9694
10049;ZS023219 Corp;102.355;102.569;102.462;0.0;04/10/2026;11.2026;;;;731.213;Supranational;11.1483;;27.6;6.9;;87.9694
10050;JK701093 Corp;103.704;103.753;103.7285;0.375;04/13/2026;4.78464;;;;1634.35;Local Authority;4.78102;;22.2;;20.06;94.2342
10051;JK701093 Corp;103.704;103.752;103.728;0.375;04/13/2026;4.78464;;;;1634.35;Local Authority;4.78102;;22.2;;20.06;94.2342
10052;JK730176 Corp;105.486;105.944;105.715;1.125;04/14/2026;32.5946;2.17033;9210.0;;132.156;Communications;19.0884;5.71091;;;;55.8062
10053;JK730176 Corp;105.483;105.942;105.7125;1.125;04/14/2026;32.5946;2.17033;9210.0;;132.156;Communications;19.0884;5.71091;;;;55.8062
10054;AS146308 Corp;104.769;104.969;104.869;0.625;04/17/2026;5.26483;;;183.242;399.757;Mortgage Assets;4.79911;;20.0;;16.8;72.2617
10055;AS146308 Corp;104.794;105.111;104.9525;0.625;04/17/2026;5.26483;;;183.242;399.757;Mortgage Assets;4.79911;;20.0;;16.8;72.2617
10056;JK772085 Corp;105.957;106.114;106.0355;1.25;04/19/2026;0.0562849;;;;177274.0;Natural Gas;;;;;;99.9436
10057;JK772085 Corp;105.952;106.113;106.0325;1.25;04/19/2026;0.0562849;;;;177274.0;Natural Gas;;;;;;99.9436
10058;JK730153 Corp;105.634;105.825;105.7295;1.0;04/21/2026;26.7485;5.29959;1477.19;;212.748;Electric;22.5845;6.26121;;;;67.6705
10059;JK730153 Corp;105.629;105.823;105.726;1.0;04/21/2026;26.7485;5.29959;1477.19;;212.748;Electric;22.5845;6.26121;;;;67.6705
10060;AX613717 Corp;106.54;106.744;106.642;1.125;04/22/2026;6.4984;;;316.208;420.695;Mortgage Assets;5.7869;;21.18;6.9;18.15;80.0728
10061;AX613717 Corp;106.544;106.749;106.6465;1.125;04/22/2026;6.4984;;;316.208;420.695;Mortgage Assets;5.7869;;21.18;6.9;18.15;80.0728
10062;EK188836 Corp;103.541;106.803;105.172;5.29;04/22/2026;11.7865;7.70048;-187.0;;417.408;Basic Industry;4.73176;-3.64;;;;76.1825
10063;EK188836 Corp;103.485;106.803;105.144;5.29;04/22/2026;11.7865;7.70048;-187.0;;417.408;Basic Industry;4.73176;-3.64;;;;76.1825
10064;AS274266 Corp;104.792;104.892;104.842;0.625;04/26/2026;6.3512;;;108.991;473.705;Mortgage Assets;6.24147;;24.2;7.0;19.0;82.3992
10065;AS274266 Corp;104.807;104.948;104.8775;0.625;04/26/2026;6.3512;;;108.991;473.705;Mortgage Assets;6.24147;;24.2;7.0;19.0;82.3992
10066;ZS278214 Corp;105.704;106.1;105.90199999999999;1.375;04/26/2026;15.1715;5.69111;1149.6;;326.537;Other Industrial;-39.5906;1.20072;;;;66.5571
10067;ZS278214 Corp;105.721;106.032;105.8765;1.375;04/26/2026;15.1715;5.69111;1149.6;;326.537;Other Industrial;-39.5906;1.20072;;;;66.5571
10068;JK831888 Corp;106.016;106.338;106.17699999999999;1.125;04/27/2026;30.6221;2.58675;3245.0;;92.2823;Communications;-5.53052;11.4949;;;;43.904
10069;JK831888 Corp;106.006;106.346;106.176;1.125;04/27/2026;30.6221;2.58675;3245.0;;92.2823;Communications;-5.53052;11.4949;;;;43.904
10070;EK237602 Corp;112.789;113.089;112.939;2.625;04/28/2026;14.4794;3.0393;13167.0;;340.739;Consumer Non-Cyclical;-44.8857;8.93617;;;;77.1833
10071;EK237602 Corp;112.786;113.091;112.9385;2.625;04/28/2026;14.4794;3.0393;13167.0;;340.739;Consumer Non-Cyclical;-44.8857;8.93617;;;;77.1833
10072;JK788871 Corp;104.799;105.207;105.003;0.875;04/28/2026;47.0346;4.59969;647.0;;72.3032;Local Authority;45.3742;5.62791;;;;41.9628
10073;JK788871 Corp;104.796;105.205;105.0005;0.875;04/28/2026;47.0346;4.59969;647.0;;72.3032;Local Authority;45.3742;5.62791;;;;41.9628
10074;AV875630 Corp;108.508;108.795;108.6515;1.75;05/04/2026;20.5829;4.00983;3991.0;;170.342;Consumer Non-Cyclical;1.1405;6.24632;;;;59.6276
10075;AV875630 Corp;108.5;108.789;108.6445;1.75;05/04/2026;20.5829;4.00983;3991.0;;170.342;Consumer Non-Cyclical;1.1405;6.24632;;;;59.6276
10076;BJ161906 Corp;103.721;104.062;103.89150000000001;0.75;05/04/2026;43.6827;2.32828;2045.2;;76.0571;Capital Goods;-0.648042;14.1976;;;;42.8971
10078;JK858593 Corp;105.384;105.652;105.518;1.0;05/04/2026;31.413;3.63337;3652.0;;135.872;Consumer Non-Cyclical;-8.8405;1.56539;;;;55.8365
10079;JK858593 Corp;105.381;105.654;105.5175;1.0;05/04/2026;31.413;3.63337;3652.0;;135.872;Consumer Non-Cyclical;-8.8405;1.56539;;;;55.8365
10080;EK245641 Corp;112.281;112.609;112.445;2.75;05/06/2026;31.3199;4.66688;1540.0;;119.286;Consumer Non-Cyclical;-59.0657;6.15909;;;;54.3975
10081;EK245641 Corp;112.291;112.606;112.4485;2.75;05/06/2026;31.3199;4.66688;1540.0;;119.286;Consumer Non-Cyclical;-59.0657;6.15909;;;;54.3975
10082;EF389353 Corp;95.0;98.0;96.5;5.29;05/08/2026;;;;;;Capital Goods;;;;;;
10084;JK987815 Corp;104.239;104.387;104.313;0.5;05/11/2026;12.1917;;;115.207;616.668;Local Authority;12.1898;;;11.2;;86.0465
10085;JK987815 Corp;104.245;104.393;104.319;0.5;05/11/2026;12.1917;;;115.207;616.668;Local Authority;12.1898;;;11.2;;86.0465
10086;JK467248 Corp;106.791;107.196;106.9935;1.375;05/12/2026;14.8392;2.65369;2353.0;;339.352;Technology;-244.565;10.0;;;;77.2225
10087;JK467248 Corp;106.734;107.007;106.87049999999999;1.375;05/12/2026;14.8392;2.65369;2353.0;;339.352;Technology;-244.565;10.0;;;;77.2225
10088;ZS517909 Corp;102.339;102.534;102.4365;0.125;05/14/2026;4.2272;;;;2246.64;Mortgage Assets;4.22717;;23.87;;21.3;95.4195
10089;ZS517909 Corp;102.425;102.485;102.455;0.125;05/14/2026;4.2272;;;;2246.64;Mortgage Assets;4.22717;;23.87;;21.3;95.4195
10090;LW143033 Corp;105.343;106.843;106.093;3.15;05/17/2026;51.4403;1115.1;0.53138;;48.7453;Technology;51.4401;0.0138289;;;;32.771
10091;LW143033 Corp;105.35;106.85;106.1;3.15;05/17/2026;51.4403;1115.1;0.53138;;48.7453;Technology;51.4401;0.0138289;;;;32.771
10092;LW076268 Corp;106.88;107.167;107.0235;1.25;05/18/2026;6.84853;;;128.211;382.39;Banking;6.43728;;16.62;5.8;13.2;78.7347
10093;LW076268 Corp;106.877;107.165;107.021;1.25;05/18/2026;6.84853;;;128.211;382.39;Banking;6.43728;;16.62;5.8;13.2;78.7347
10094;EK270099 Corp;111.373;111.767;111.57;2.375;05/19/2026;18.8958;4.94425;5599.0;;131.335;Natural Gas;4.46468;1.00105;;;;52.8934
10095;EK270099 Corp;111.839;112.175;112.007;2.375;05/19/2026;18.8958;4.94425;5599.0;;131.335;Natural Gas;4.46468;1.00105;;;;52.8934
10096;AS639556 Corp;106.302;106.482;106.392;1.125;05/22/2026;0.462088;;788.874;0.0;19474.6;Consumer Cyclical;0.462088;;;;;99.4891
10097;AS639556 Corp;106.379;106.507;106.44300000000001;1.125;05/22/2026;0.462088;;788.874;0.0;19474.6;Consumer Cyclical;0.462088;;;;;99.4891
10098;AS769613 Corp;107.923;108.322;108.1225;1.625;05/30/2026;5.16329;3.91118;6218.0;;666.822;Electric;-22.7358;1.46154;;;;78.387
10099;AS769613 Corp;107.917;108.319;108.118;1.625;05/30/2026;5.16329;3.91118;6218.0;;666.822;Electric;-22.7358;1.46154;;;;78.387
10100;LW065336 Corp;114.491;114.751;114.62100000000001;3.25;06/01/2026;4.56132;;;124.092;446.247;Banking;3.97886;;21.6;;16.9;81.687
10101;LW065336 Corp;114.427;114.805;114.61600000000001;3.25;06/01/2026;4.56132;;;124.092;446.247;Banking;3.97886;;21.6;;16.9;81.687
10102;EK290408 Corp;114.28;114.64;114.46000000000001;3.0;06/02/2026;58.4627;5.69453;2963.78;;52.8907;REITs;58.4627;4.45716;;;;32.3068
10103;EK290408 Corp;113.967;114.748;114.3575;3.0;06/02/2026;58.4627;5.69453;2963.78;;52.8907;REITs;58.4627;4.45716;;;;32.3068
10104;JK739466 Corp;97.6;98.07;97.835;0.0;06/10/2026;5.65416;;;192.766;622.31;Banking;5.43924;;20.72;6.21;18.22;84.5386
10106;LW282547 Corp;108.381;108.709;108.545;1.75;06/10/2026;22.2864;11.5972;585.6;;270.332;REITs;21.878;1.55175;;;;67.3038
10107;LW282547 Corp;108.379;108.707;108.543;1.75;06/10/2026;22.2864;11.5972;585.6;;270.332;REITs;21.878;1.55175;;;;67.3038
10108;LW344538 Corp;107.567;107.921;107.744;1.5;06/10/2026;0.619474;;-0.974;;15930.9;Other Financial;0.619474;-0.00300738;;;;99.3762
10109;LW344538 Corp;107.414;107.773;107.5935;1.5;06/10/2026;0.619474;;-0.974;;15930.9;Other Financial;0.619474;-0.00300738;;;;99.3762
10110;LW193388 Corp;105.475;105.884;105.67949999999999;1.0;06/13/2026;19.8612;5.50639;2370.0;;244.403;Government Owned. No Guarantee;19.2224;6.75;;;;61.5225
10111;LW193388 Corp;105.394;105.686;105.54;1.0;06/13/2026;19.8612;5.50639;2370.0;;244.403;Government Owned. No Guarantee;19.2224;6.75;;;;61.5225
10112;AX613941 Corp;104.622;104.902;104.762;0.9;06/15/2026;-14.8687;4.29733;10554.7;;;Consumer Cyclical;-21.2582;5.98317;;;;117.931
10113;AX613941 Corp;104.618;105.003;104.81049999999999;0.9;06/15/2026;-14.8687;4.29733;10554.7;;;Consumer Cyclical;-21.2582;5.98317;;;;117.931
10114;AZ098130 Corp;99.063;101.188;100.1255;3.5;06/15/2026;5.97835;5.54119;530.754;;1107.52;Consumer Cyclical;-82.2799;-0.27007;;;;84.6398
10115;AZ098130 Corp;99.065;101.19;100.1275;3.5;06/15/2026;5.97835;5.54119;530.754;;1107.52;Consumer Cyclical;-82.2799;-0.27007;;;;84.6398
10116;LW362226 Corp;107.388;107.726;107.557;1.546;06/15/2026;4.87592;;;;466.72;Banking;4.58535;;18.61;5.65;16.96;82.2677
10117;LW362226 Corp;107.45;107.773;107.6115;1.546;06/15/2026;4.87592;;;;466.72;Banking;4.58535;;18.61;5.65;16.96;82.2677
10118;AZ097897 Corp;102.085;102.235;102.16;0.125;06/18/2026;6.8407;;;;251.715;Mortgage Assets;6.12372;;23.5;;19.8;71.5293
10119;AZ097897 Corp;102.159;102.208;102.18350000000001;0.125;06/18/2026;6.8407;;;;251.715;Mortgage Assets;6.12372;;23.5;;19.8;71.5293
10120;AZ098320 Corp;102.046;102.226;102.136;0.267;06/18/2026;4.01398;;;;509.777;Mortgage Assets;3.86791;;17.72;5.21;15.89;83.4483
10121;AZ098320 Corp;102.298;102.348;102.32300000000001;0.267;06/18/2026;4.01398;;;;509.777;Mortgage Assets;3.86791;;17.72;5.21;15.89;83.4483
10122;EK315763 Corp;115.106;115.531;115.3185;3.0;06/18/2026;54.6312;0.958128;16209.0;;27.4857;Capital Goods;44.9197;10.7433;;;;21.5596
10123;EK315763 Corp;114.782;115.205;114.9935;3.0;06/18/2026;54.6312;0.958128;16209.0;;27.4857;Capital Goods;44.9197;10.7433;;;;21.5596
10124;EK326138 Corp;112.921;113.718;113.3195;2.75;06/18/2026;36.8627;1.30518;20552.1;;60.1337;Government Owned. No Guarantee;21.3202;8.68674;;;;32.749
10125;EK326138 Corp;112.921;113.706;113.3135;2.75;06/18/2026;36.8627;1.30518;20552.1;;60.1337;Government Owned. No Guarantee;21.3202;8.68674;;;;32.749
10126;AZ128793 Corp;101.685;101.835;101.75999999999999;0.05;06/19/2026;4.94996;;;;1916.43;Mortgage Assets;4.94996;;14.2;4.9;14.2;95.0407
10127;AZ128793 Corp;101.995;102.044;102.0195;0.05;06/19/2026;4.94996;;;;1916.43;Mortgage Assets;4.94996;;14.2;4.9;14.2;95.0407
10128;AZ153709 Corp;101.842;101.992;101.917;0.125;06/20/2026;4.28383;17.213;604.9;92.8606;443.452;Mortgage Assets;4.22078;;;4.3;;81.5991
10129;AZ153709 Corp;101.885;101.986;101.9355;0.125;06/20/2026;4.28383;17.213;604.9;92.8606;443.452;Mortgage Assets;4.22078;;;4.3;;81.5991
10130;LW423723 Corp;108.952;109.307;109.12950000000001;1.85;06/20/2026;17.8995;5.61208;890.0;;182.271;Electric;15.9824;2.2649;;;;39.4374
10132;EK339657 Corp;112.527;113.026;112.7765;2.5;06/24/2026;15.8935;14.4644;958.0;;230.566;Consumer Cyclical;-33.7028;0.424658;;;;69.6343
10134;EK317035 Corp;113.892;115.092;114.49199999999999;3.0;06/25/2026;42.7313;2.04339;220.435;;50.4611;Local Authority;32.0499;6.92491;;;;33.3475
10135;EK317035 Corp;114.223;114.973;114.598;3.0;06/25/2026;42.7313;2.04339;220.435;;50.4611;Local Authority;32.0499;6.92491;;;;33.3475
10136;AZ247560 Corp;101.06;103.984;102.52199999999999;0.4485;06/26/2026;3.02535;;;163.454;970.018;Banking;2.13431;;19.2;4.9;14.9;88.6756
10138;EK156613 Corp;112.043;114.463;113.253;4.25;06/27/2026;11.8449;;;341.975;135.435;Banking;11.0571;;23.34;10.8;18.88;57.1449
10139;EK156613 Corp;112.052;114.472;113.262;4.25;06/27/2026;11.8449;;;341.975;135.435;Banking;11.0571;;23.34;10.8;18.88;57.1449
10140;AZ278458 Corp;95.861;98.961;97.411;2.15;06/28/2026;25.3787;1.13539;237.1;;81.9732;Communications;22.8631;1.92243;;;;41.717
10141;AZ278458 Corp;95.863;98.963;97.413;2.15;06/28/2026;25.3787;1.13539;237.1;;81.9732;Communications;22.8631;1.92243;;;;41.717
10142;AT228319 Corp;104.208;104.359;104.2835;0.5;06/29/2026;4.1682;;441.724;102.73;1473.35;Mortgage Assets;4.16224;;17.6;;;93.6441
10143;AT228319 Corp;104.313;104.363;104.338;0.5;06/29/2026;4.1682;;441.724;102.73;1473.35;Mortgage Assets;4.16224;;17.6;;;93.6441
10144;AZ297745 Corp;102.059;102.208;102.1335;0.125;07/01/2026;8.55326;;;517.988;138.388;Mortgage Assets;8.21722;;20.8;;;57.9162
10145;AZ297745 Corp;101.719;102.519;102.119;0.125;07/01/2026;8.55326;;;517.988;138.388;Mortgage Assets;8.21722;;20.8;;;57.9162
10146;LW661127 Corp;106.304;106.546;106.42500000000001;1.2;07/07/2026;40.7237;2.11424;1284.0;;98.9458;Consumer Non-Cyclical;23.7024;14.3951;;;;49.735
10148;AT262027 Corp;109.216;109.509;109.3625;2.0;07/10/2026;74.5735;8.74576;236.0;;32.7931;Other Financial;74.5493;5.65854;;;;24.6949
10149;AT262027 Corp;109.215;109.508;109.3615;2.0;07/10/2026;74.5735;8.74576;236.0;;32.7931;Other Financial;74.5493;5.65854;;;;24.6949
10150;LW721354 Corp;104.683;105.477;105.08000000000001;1.0;07/22/2026;;;;;;Local Authority;;;;;;
10151;LW721354 Corp;104.727;105.239;104.983;1.0;07/22/2026;;;;;;Local Authority;;;;;;
10152;EK391208 Corp;113.266;113.901;113.5835;2.5;07/23/2026;5.74026;;;;55.3503;Insurance;4.7522;;;;;25.1443
10153;EK391208 Corp;113.262;113.893;113.5775;2.5;07/23/2026;5.74026;;;;55.3503;Insurance;4.7522;;;;;25.1443
10154;BK596939 Corp;101.816;101.927;101.8715;0.0;07/28/2026;9.48579;;;90.3586;924.629;Supranational;9.48519;;;;;90.2404
10155;BK596939 Corp;101.815;101.927;101.87100000000001;0.0;07/28/2026;9.48579;;;90.3586;924.629;Supranational;9.48519;;;;;90.2404
10156;EK393919 Corp;113.68;116.18;114.93;3.5;07/28/2026;30.7842;3.15324;8849.0;;162.104;Natural Gas;30.695;9.9322;;;;61.8472
10157;EK393919 Corp;113.676;116.176;114.926;3.5;07/28/2026;30.7842;3.15324;8849.0;;162.104;Natural Gas;30.695;9.9322;;;;61.8472
10158;AZ718213 Corp;102.034;102.44;102.237;0.05;07/30/2026;8.20605;;;110.201;985.275;Local Authority;8.1593;;23.3;7.3;23.3;90.7857
10159;AZ718213 Corp;102.181;102.334;102.2575;0.05;07/30/2026;8.20605;;;110.201;985.275;Local Authority;8.1593;;23.3;7.3;23.3;90.7857
10160;AZ598507 Corp;100.5;101.125;100.8125;5.0;07/31/2026;-225.83;;;;;Insurance;-225.83;-0.0172414;;;;
10162;BP472050 Corp;100.45;100.75;100.6;4.0;08/15/2026;58.8278;;;;32.3011;Other Financial;58.7913;;;;;24.3798
10164;BO025755 Corp;98.477;99.662;99.0695;0.08;08/17/2026;5.09013;;1183.0;94.1883;1001.94;Banking;5.02559;;21.4;6.0;17.8;90.1117
10165;BO025755 Corp;98.473;99.658;99.0655;0.08;08/17/2026;5.09013;;1183.0;94.1883;1001.94;Banking;5.02559;;21.4;6.0;17.8;90.1117
10166;EF587103 Corp;91.381;92.823;92.102;3.459;08/17/2026;;;;;;Insurance;;;;;;
10167;EF587103 Corp;91.364;92.85;92.107;3.459;08/17/2026;;;;;;Insurance;;;;;;
10168;EF606689 Corp;99.997;101.005;100.501;3.549;08/17/2026;;;;;;Insurance;;;;;;
10169;EF606689 Corp;99.982;101.03;100.506;3.549;08/17/2026;;;;;;Insurance;;;;;;
10170;AU168724 Corp;104.977;105.119;105.048;0.625;08/28/2026;7.0709;;;109.681;802.459;Public Sector Loans;7.01769;;21.63;;18.94;88.9189
10171;AU168724 Corp;104.969;105.255;105.112;0.625;08/28/2026;7.0709;;;109.681;802.459;Public Sector Loans;7.01769;;21.63;;18.94;88.9189
10172;LW884877 Corp;106.03;111.5;108.765;3.25;08/31/2026;5.09013;;1183.0;94.1883;1001.94;Banking;5.02559;;21.4;6.0;17.8;90.1117
10174;AT868469 Corp;90.5;95.0;92.75;8.375;09/01/2026;;;;;;Technology;;;;;;
10176;QZ375019 Corp;103.106;103.111;103.10849999999999;0.25;09/07/2026;6.41278;;;;1426.0;Mortgage Assets;6.41278;;26.6;;23.6;93.4469
10177;QZ375019 Corp;103.048;103.179;103.1135;0.25;09/07/2026;6.41278;;;;1426.0;Mortgage Assets;6.41278;;26.6;;23.6;93.4469
10178;QZ346930 Corp;105.238;105.737;105.4875;1.0;09/09/2026;29.8713;12.4171;2280.0;;201.587;Other Financial;29.8713;4.58182;;;;66.1572
10179;QZ346930 Corp;104.978;105.726;105.352;1.0;09/09/2026;29.8713;12.4171;2280.0;;201.587;Other Financial;29.8713;4.58182;;;;66.1572
